0_RfR 0,0_RfR 1,0_RfR 2,0_RfR 3,0_RfR 4,1_RfR 0,1_RfR 1,1_RfR 2,1_RfR 3,1_RfR 4,2_RfR 0,2_RfR 1,2_RfR 2,2_RfR 3,2_RfR 4,3_RfR 0,3_RfR 1,3_RfR 2,3_RfR 3,3_RfR 4,4_RfR 0,4_RfR 1,4_RfR 2,4_RfR 3,4_RfR 4,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.1_DikeIncrease 3,A.1_DikeIncrease 4,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.2_DikeIncrease 3,A.2_DikeIncrease 4,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.3_DikeIncrease 3,A.3_DikeIncrease 4,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.4_DikeIncrease 3,A.4_DikeIncrease 4,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.5_DikeIncrease 3,A.5_DikeIncrease 4,Total_period_Costs_0,Total_period_Costs_1,Expected Annual Damage A4_,Expected Annual Damage A5_,Total Costs,Expected Number of Deaths_
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,3,7,0,0,0,0,208140681.10705715,3952582.971219967,11153701.976991944,2270888.8019142877,324100549.8903344,0.007291196352368377
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,4,0,0,2,0,6,0,0,0,0,200457323.76872438,7614172.4489206,8108382.392179051,0.0,292658379.3528693,0.01454487554355449
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,204120671.7200623,12274116.355585372,10392246.99352538,0.0,278824807.3380045,0.01182071206292846
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,1,2,0,6,0,7,0,0,202847088.7497995,3952408.099467351,8572426.22008187,0.0,373922218.9558749,0.014201519719289814
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,1,1,0,0,5,0,0,0,0,189776855.4587686,23267922.508277263,269309.5138017533,8056781.312945822,353698042.08532935,0.09932376288629637
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,0,1,0,0,5,0,1,0,0,192301300.37956482,13942249.972349238,538619.0276035066,0.0,340083855.6197237,0.08913158948184835
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,1,0,0,5,0,0,0,0,194614982.5120983,11906143.037047897,538619.0276035066,0.0,305480476.8943343,0.09174313440254427
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,3,0,0,0,0,3,0,0,0,3,7,0,0,0,0,5,0,0,0,0,192198055.3228874,15246489.499674587,0.0,1936492.6752068396,366192582.4615486,0.016107857315707942
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,0,2,0,0,5,0,1,0,0,195250501.29659563,10146644.233242735,538619.0276035066,0.0,330621753.84086883,0.06878600513005181
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,1,1,1,0,5,0,0,0,0,190522055.09176317,22978288.259152092,0.0,0.0,361278712.8224347,0.10869405707556834
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,1,0,0,5,0,0,0,0,192726056.3757994,10017216.90074899,538619.0276035066,5809478.025620518,333329061.2960896,0.07614959253280486
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,4,0,0,0,3,5,0,1,0,0,5,0,0,0,0,190031362.27996832,8551455.423944399,0.0,0.0,438445119.3228755,0.05369686039082488
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,2,0,0,0,0,3,0,0,0,0,5,1,1,0,0,5,0,0,0,0,188433645.85872072,27176350.117253214,0.0,0.0,366367171.3871575,0.04567412344379018
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,5,0,0,0,2,5,0,7,0,7,6,0,0,0,0,188588852.3413547,7241489.5791021595,4922107.758077228,0.0,418626021.5565239,0.037608523638115926
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,0,1,0,0,5,0,1,0,0,192172786.57226065,13813736.165045055,538619.0276035066,0.0,370194908.9745187,0.010483665179746807
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,1,1,0,0,5,0,0,0,0,190854825.3157717,22931797.905959547,1101239.0723971054,0.0,322557951.55267924,0.11250342534455184
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,3,0,0,0,0,5,0,0,0,1,5,0,0,0,0,5,0,0,0,0,182381530.7326265,10147038.550914202,1234807.9716351442,0.0,388772496.7010041,0.024995357104204145
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,4,0,0,0,0,5,0,0,0,0,7,0,1,0,0,6,0,0,0,0,195445541.7214725,4780740.6384718325,0.0,0.0,366581881.77365214,0.005053060617867806
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,0,6,0,0,0,0,197565648.7394496,8576041.439170048,0.0,0.0,289711516.81869316,0.05403265513758191
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,1,0,0,5,0,0,0,1,192726056.3757994,10017216.90074899,538619.0276035066,3872985.350413679,361010005.79204476,0.07310582573723441
0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,3,1,0,7,5,0,0,0,0,178726598.18504024,24174080.774670225,269309.5138017533,0.0,413110213.90684795,0.01561681153789223
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,1,0,5,0,0,0,0,189274505.80073053,15515820.072762482,770682.0089473858,0.0,344013376.24494827,0.01640093991857921
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,3,6,0,0,0,0,4,0,0,0,0,6,0,0,0,0,6,0,0,0,0,6,0,0,0,0,203029573.19763818,4694758.6531186765,0.0,0.0,433160853.9304131,0.003901414700656289
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,5,0,0,0,0,191666615.62848926,15702582.80957614,1234807.9716351442,0.0,309362111.7184121,0.01691013917039508
0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,3,0,0,0,0,4,0,0,3,3,5,2,1,0,7,5,0,0,0,0,176837573.33389077,23206065.468640387,269309.5138017533,8056781.312945822,499262280.8587353,0.013734345276766882
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,1,1,0,5,0,0,0,0,199049350.12094024,3751666.014037593,7341732.50466243,25107583.321461797,460122951.9056415,0.006259891564733347
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,1,0,7,5,0,0,0,0,187155309.91695392,7048979.385019414,4585668.314803661,0.0,497799810.11234957,0.01326112170838067
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,3,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,1,0,0,5,0,0,0,0,196832176.066106,4694758.6531186765,0.0,0.0,434696062.00676155,0.003901414700656289
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,1,1,0,0,5,0,0,0,0,191666283.97755212,22910035.054612543,269309.5138017533,0.0,323604615.56818014,0.04027447366576752
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,2,0,0,0,0,3,0,0,0,0,4,0,4,1,0,5,0,0,0,0,187626599.9778676,20265774.465591293,1132076.4740277922,0.0,370278225.5622362,0.01915662651318667
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,4,0,0,0,0,4,0,0,0,0,5,0,7,0,0,5,0,0,0,0,190031597.42015556,8551690.564131636,0.0,0.0,420160893.0387993,0.019330869740696956
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,4,0,0,0,0,5,0,0,0,2,5,0,1,0,0,6,0,0,0,0,188589350.20566854,7241987.443415988,4922107.758077228,0.0,387890331.939071,0.005641278545717389
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,3,0,0,0,0,5,0,4,0,0,5,0,0,0,0,188432971.54208043,19698569.705714714,0.0,0.0,362622890.04246515,0.12687256512163936
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,5,0,0,0,0,4,1,1,1,0,5,0,0,0,0,191490344.10026902,21172299.102154385,1101239.0723971054,5778269.22725587,330396385.7342076,0.09862539717412083
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,1,0,0,5,0,0,0,0,181745617.63045764,11906143.037047897,538619.0276035066,0.0,377211112.0126937,0.09174313440254427
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,5,0,0,0,0,4,0,1,0,0,5,0,0,0,0,194439545.01729983,10709264.278036334,2360048.0612223423,0.0,300008832.3851625,0.07026096069210026
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,1,0,0,0,5,0,0,0,0,190855919.78056252,22932834.069834087,1797428.0164287435,0.0,315782273.5221016,0.013577876127141383
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,4,0,0,0,0,5,0,0,0,0,5,0,0,0,0,192980563.1969991,4755849.684837895,0.0,0.0,392630705.5093815,0.03335127603902834
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,2,0,0,0,5,0,0,0,0,189777768.98395815,24465295.611865114,269309.5138017533,8056781.312945822,347167002.73004746,0.011918851546355564
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,5,0,0,0,1,4,0,1,0,0,6,0,0,0,0,200457005.33559904,7613854.015795262,12028878.867053047,0.0,319433570.8755305,0.04404615758404372
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,4,0,0,0,0,6,0,1,0,0,5,0,0,0,0,191549048.59249192,8551455.423944399,0.0,0.0,412539378.83762133,0.05369686039082488
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,5,0,0,0,1,5,0,3,0,0,5,0,0,0,0,182381136.41495502,10146644.233242735,538619.0276035066,5778269.22725587,403852450.8449206,0.07786510623211326
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,2,0,0,0,0,4,0,0,0,0,4,0,1,0,0,5,0,0,0,0,183784978.09086967,44918805.4876483,2377950.3970544524,0.0,363317015.3545323,0.010424524788999991
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,0,6,0,0,0,0,5,0,0,0,0,195863359.31082016,11636833.523246143,0.0,0.0,298982438.08435625,0.09131277281479334
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,7,0,5,0,0,5,0,0,0,0,182858702.68347645,9826347.994821884,0.0,0.0,499291142.7149933,0.008117827001846111
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,1,0,0,0,5,0,0,0,0,191666817.75894207,22910555.358059324,269309.5138017533,0.0,315874625.3554765,0.01342482455525584
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,5,0,0,0,5,0,0,0,0,181746365.12094063,24731215.217015307,269309.5138017533,0.0,382562004.88183653,0.013729193041300321
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,1,0,0,0,5,0,0,0,0,191665781.5950675,22909545.357250866,269309.5138017533,0.0,315869549.18836814,0.11187353796046534
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,5,0,0,0,1,5,0,0,0,7,6,0,0,0,0,188588852.3413547,7241489.5791021595,9163469.248470305,0.0,399312953.5902374,0.04152997649044648
0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,0,1,0,6,5,0,0,0,0,182252099.87437162,10017607.692659333,538619.0276035066,5809478.025620518,422854680.3436025,0.02741385331180975
