0_RfR 0,0_RfR 1,0_RfR 2,0_RfR 3,0_RfR 4,1_RfR 0,1_RfR 1,1_RfR 2,1_RfR 3,1_RfR 4,2_RfR 0,2_RfR 1,2_RfR 2,2_RfR 3,2_RfR 4,3_RfR 0,3_RfR 1,3_RfR 2,3_RfR 3,3_RfR 4,4_RfR 0,4_RfR 1,4_RfR 2,4_RfR 3,4_RfR 4,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.1_DikeIncrease 3,A.1_DikeIncrease 4,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.2_DikeIncrease 3,A.2_DikeIncrease 4,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.3_DikeIncrease 3,A.3_DikeIncrease 4,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.4_DikeIncrease 3,A.4_DikeIncrease 4,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.5_DikeIncrease 3,A.5_DikeIncrease 4,Total_period_Costs_0,Total_period_Costs_1,Expected Annual Damage A4_,Expected Annual Damage A5_,Total Costs,Expected Number of Deaths_,scenario_name
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,2,3,3,6,0,0,0,0,202847449.42278925,3952768.7724571214,6664245.527161672,32697864.348654795,364915104.16011024,0.0076965592121879,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,1,2,3,6,0,0,0,0,202847088.7497995,3952408.099467351,8572426.22008187,24835398.25672569,355388032.11292195,0.0534564747966152,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,4,1,3,6,0,0,1,0,202847263.6215521,3952582.971219967,5991150.463171795,15441065.72004684,378243071.9165129,0.013030590563084,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,5,0,0,1,0,6,0,0,0,0,210663522.9191308,16446795.275237586,770682.0089473858,0.0,276640084.5997156,0.0229402590467046,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,1,2,3,6,0,1,0,0,202847088.7497995,3952408.099467351,8572426.22008187,4541777.603828575,365723901.8012237,0.0214076634151753,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,3,1,0,7,0,0,0,0,206767290.58420488,3952768.7724571214,5991150.463171795,6812666.405742863,329773435.28594905,0.0027074404355192,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,5,0,0,0,0,6,0,0,0,0,6,0,0,2,5,8,0,0,0,0,214314451.7316808,1738078.543165146,2235351.166843782,0.0,334751433.47397685,0.001331484423222,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,0,0,3,5,0,0,0,0,201691939.28863135,16590190.580291782,3096446.014158743,0.0,270122373.6660579,0.0178936025395739,good_scen
0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,6,0,0,5,0,6,0,0,0,0,179611962.4522287,35357805.00286579,0.0,0.0,417251806.7787186,0.0048012145578,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,5,0,0,0,0,6,0,0,0,0,4,0,0,1,0,6,0,0,0,0,205447779.65233523,3952698.4139004047,13734977.73390202,6073644.048578328,325022885.81707096,0.0042990421015856,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,3,7,0,0,0,0,208140681.10705715,3952582.971219967,11153701.976991944,2270888.801914288,324100549.8903344,0.0072911963523683,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,4,0,0,2,0,6,0,0,0,0,200457323.7687244,7614172.4489206,8108382.392179051,0.0,292658379.3528693,0.0145448755435544,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,204120671.7200623,12274116.355585372,10392246.99352538,0.0,278824807.3380045,0.0118207120629284,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,1,2,0,6,0,7,0,0,202847088.7497995,3952408.099467351,8572426.22008187,0.0,373922218.9558749,0.0142015197192898,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,1,1,0,0,5,0,0,0,0,189776855.4587686,23267922.508277263,269309.5138017533,8056781.312945822,353698042.0853293,0.0993237628862963,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,0,1,0,0,5,0,1,0,0,192301300.3795648,13942249.972349238,538619.0276035066,0.0,340083855.6197237,0.0891315894818483,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,1,0,0,5,0,0,0,0,194614982.5120983,11906143.037047897,538619.0276035066,0.0,305480476.8943343,0.0917431344025442,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,3,0,0,0,0,3,0,0,0,3,7,0,0,0,0,5,0,0,0,0,192198055.3228874,15246489.499674588,0.0,1936492.67520684,366192582.4615486,0.0161078573157079,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,0,2,0,0,5,0,1,0,0,195250501.29659563,10146644.233242735,538619.0276035066,0.0,330621753.84086883,0.0687860051300518,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,1,1,1,0,5,0,0,0,0,190522055.0917632,22978288.25915209,0.0,0.0,361278712.8224347,0.1086940570755683,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,1,0,0,5,0,0,0,0,192726056.3757994,10017216.90074899,538619.0276035066,5809478.025620518,333329061.2960896,0.0761495925328048,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,4,0,0,0,3,5,0,1,0,0,5,0,0,0,0,190031362.27996832,8551455.423944399,0.0,0.0,438445119.3228755,0.0536968603908248,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,2,0,0,0,0,3,0,0,0,0,5,1,1,0,0,5,0,0,0,0,188433645.85872072,27176350.11725321,0.0,0.0,366367171.3871575,0.0456741234437901,good_scen
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,5,0,0,0,2,5,0,7,0,7,6,0,0,0,0,188588852.3413547,7241489.579102159,4922107.758077228,0.0,418626021.5565239,0.0376085236381159,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,0,1,0,0,5,0,1,0,0,192172786.57226065,13813736.165045056,538619.0276035066,0.0,370194908.9745187,0.0104836651797468,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,1,1,0,0,5,0,0,0,0,190854825.3157717,22931797.905959547,1101239.0723971054,0.0,322557951.55267924,0.1125034253445518,good_scen
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,3,0,0,0,0,5,0,0,0,1,5,0,0,0,0,5,0,0,0,0,182381530.7326265,10147038.550914202,1234807.9716351442,0.0,388772496.7010041,0.0249953571042041,good_scen
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,4,0,0,0,0,5,0,0,0,0,7,0,1,0,0,6,0,0,0,0,195445541.7214725,4780740.6384718325,0.0,0.0,366581881.77365214,0.0050530606178678,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,0,6,0,0,0,0,197565648.7394496,8576041.439170048,0.0,0.0,289711516.8186932,0.0540326551375819,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,1,0,0,5,0,0,0,1,192726056.3757994,10017216.90074899,538619.0276035066,3872985.350413679,361010005.7920448,0.0731058257372344,good_scen
0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,3,1,0,7,5,0,0,0,0,178726598.18504024,24174080.774670225,269309.5138017533,0.0,413110213.906848,0.0156168115378922,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,1,0,5,0,0,0,0,189274505.80073053,15515820.072762482,770682.0089473858,0.0,344013376.24494827,0.0164009399185792,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,3,6,0,0,0,0,4,0,0,0,0,6,0,0,0,0,6,0,0,0,0,6,0,0,0,0,203029573.19763815,4694758.6531186765,0.0,0.0,433160853.9304131,0.0039014147006562,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,5,0,0,0,0,191666615.6284893,15702582.80957614,1234807.9716351442,0.0,309362111.7184121,0.016910139170395,good_scen
0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,3,0,0,0,0,4,0,0,3,3,5,2,1,0,7,5,0,0,0,0,176837573.33389077,23206065.468640387,269309.5138017533,8056781.312945822,499262280.8587353,0.0137343452767668,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,1,1,0,5,0,0,0,0,199049350.12094024,3751666.014037593,7341732.50466243,25107583.3214618,460122951.9056415,0.0062598915647333,good_scen
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,1,0,7,5,0,0,0,0,187155309.91695392,7048979.385019414,4585668.314803661,0.0,497799810.1123496,0.0132611217083806,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,3,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,1,0,0,5,0,0,0,0,196832176.066106,4694758.6531186765,0.0,0.0,434696062.0067616,0.0039014147006562,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,1,1,0,0,5,0,0,0,0,191666283.9775521,22910035.054612543,269309.5138017533,0.0,323604615.56818014,0.0402744736657675,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,2,0,0,0,0,3,0,0,0,0,4,0,4,1,0,5,0,0,0,0,187626599.9778676,20265774.465591293,1132076.4740277922,0.0,370278225.5622362,0.0191566265131866,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,4,0,0,0,0,4,0,0,0,0,5,0,7,0,0,5,0,0,0,0,190031597.4201556,8551690.564131636,0.0,0.0,420160893.0387993,0.0193308697406969,good_scen
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,4,0,0,0,0,5,0,0,0,2,5,0,1,0,0,6,0,0,0,0,188589350.2056685,7241987.443415988,4922107.758077228,0.0,387890331.939071,0.0056412785457173,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,3,0,0,0,0,5,0,4,0,0,5,0,0,0,0,188432971.54208043,19698569.705714718,0.0,0.0,362622890.0424652,0.1268725651216393,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,5,0,0,0,0,4,1,1,1,0,5,0,0,0,0,191490344.10026905,21172299.102154385,1101239.0723971054,5778269.22725587,330396385.7342076,0.0986253971741208,good_scen
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,1,0,0,5,0,0,0,0,181745617.63045764,11906143.037047897,538619.0276035066,0.0,377211112.0126937,0.0917431344025442,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,5,0,0,0,0,4,0,1,0,0,5,0,0,0,0,194439545.01729983,10709264.278036334,2360048.0612223423,0.0,300008832.3851625,0.0702609606921002,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,1,0,0,0,5,0,0,0,0,190855919.7805625,22932834.069834087,1797428.0164287435,0.0,315782273.5221016,0.0135778761271413,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,4,0,0,0,0,5,0,0,0,0,5,0,0,0,0,192980563.1969991,4755849.684837895,0.0,0.0,392630705.5093815,0.0333512760390283,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,2,0,0,0,5,0,0,0,0,189777768.98395813,24465295.611865114,269309.5138017533,8056781.312945822,347167002.73004746,0.0119188515463555,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,5,0,0,0,1,4,0,1,0,0,6,0,0,0,0,200457005.33559904,7613854.015795262,12028878.867053049,0.0,319433570.8755305,0.0440461575840437,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,4,0,0,0,0,6,0,1,0,0,5,0,0,0,0,191549048.59249192,8551455.423944399,0.0,0.0,412539378.8376213,0.0536968603908248,good_scen
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,5,0,0,0,1,5,0,3,0,0,5,0,0,0,0,182381136.41495505,10146644.233242735,538619.0276035066,5778269.22725587,403852450.8449206,0.0778651062321132,good_scen
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,2,0,0,0,0,4,0,0,0,0,4,0,1,0,0,5,0,0,0,0,183784978.09086967,44918805.4876483,2377950.3970544524,0.0,363317015.3545323,0.0104245247889999,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,0,6,0,0,0,0,5,0,0,0,0,195863359.31082016,11636833.523246145,0.0,0.0,298982438.08435625,0.0913127728147933,good_scen
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,7,0,5,0,0,5,0,0,0,0,182858702.68347645,9826347.994821884,0.0,0.0,499291142.7149933,0.0081178270018461,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,1,0,0,0,5,0,0,0,0,191666817.75894207,22910555.358059324,269309.5138017533,0.0,315874625.3554765,0.0134248245552558,good_scen
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,5,0,0,0,5,0,0,0,0,181746365.12094063,24731215.217015307,269309.5138017533,0.0,382562004.8818365,0.0137291930413003,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,1,0,0,0,5,0,0,0,0,191665781.5950675,22909545.357250866,269309.5138017533,0.0,315869549.18836814,0.1118735379604653,good_scen
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,5,0,0,0,1,5,0,0,0,7,6,0,0,0,0,188588852.3413547,7241489.579102159,9163469.248470305,0.0,399312953.5902374,0.0415299764904464,good_scen
0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,0,1,0,6,5,0,0,0,0,182252099.8743716,10017607.692659331,538619.0276035066,5809478.025620518,422854680.3436025,0.0274138533118097,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,83562202.73270029,24139181.29679446,5006208.838103382,18639672.36724264,187320649.58041424,0.0191901456030923,ref_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,2,0,3,0,0,3,0,0,0,5,2,0,0,0,0,101765303.99129368,6310644.891124559,0.0,0.0,226530580.5133104,0.0052372487402727,ref_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,3,0,3,0,0,3,0,0,0,3,5,0,0,0,0,160063292.4244967,121399.59891980024,485598.395679201,0.0,227241793.1941624,0.0004242041588203,ref_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,7,5,2,0,0,0,0,98774943.00412002,6310141.952520242,0.0,0.0,260876823.03805143,0.0436437395022727,ref_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,2,0,0,0,0,2,0,1,0,0,3,0,0,7,3,7,0,0,0,0,155250188.02111638,361829.67196503264,0.0,0.0,298111145.1708927,0.0003072329434845,ref_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,2,4,0,0,0,0,151497551.8314321,371092.3260634103,0.0,0.0,191791608.11847728,0.0003224131627106,ref_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,66921115.30559766,135222073.05839914,1665173.7037564318,0.0,255947006.6101955,0.0065470340781129,ref_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,4,5,2,5,0,1,0,0,162268639.51544178,121399.59891980024,242799.1978396005,0.0,227707922.98580933,0.0002121020794101,ref_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,2,1,0,0,0,0,102393199.90021914,10600884.15861781,0.0,0.0,191725266.8738724,0.073231599125448,ref_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,0,2,3,0,0,0,0,151777742.6988398,5809481.095230011,9043005.48036288,3493901.0258680778,183831539.99527928,0.006279665342291,ref_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,3,0,0,110956072.19924584,1660136.9476822475,6747902.53112935,0.0,472058605.1336697,0.0050277813349881,ref_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,2,1,0,0,0,0,99191977.54698037,17444163.55426808,4651152.857109226,0.0,193519845.1580767,0.0091858223684551,ref_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,3,0,3,0,3,3,0,0,0,0,141033337.61859092,2530046.239375339,0.0,0.0,232245008.604004,0.0021424240756668,ref_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,2,0,2,3,0,0,0,0,148615719.03884268,2647457.4352328773,4552291.21569598,17330066.801032193,216100408.3348784,0.0035979476591226,ref_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,3,3,0,1,0,1,2,0,0,0,0,100300652.99223427,4845993.89206516,0.0,0.0,251885855.2270592,0.0333131704550157,ref_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,0,0,0,0,0,83562202.73270029,29208295.570388816,1251552.2095258457,18639672.36724264,190175251.95594156,0.0188722744021369,ref_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,2,0,0,0,0,0,88629438.78249101,22885617.03691893,0.0,18639672.36724264,194550422.80795777,0.1563859777929319,ref_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3,0,3,0,3,2,0,1,3,0,113373112.72789606,1841149.8747666336,0.0,0.0,453371171.8142049,0.0013985005542219,ref_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,3,2,0,0,0,0,117394987.0148841,1948049.2215667376,427556.6158725533,0.0,365722320.78622586,0.0014403731335564,ref_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,0,2,2,0,0,0,0,144469332.35461834,1274366.8257332894,5096972.448166532,2891610.1422274606,310666931.0503254,0.0009596334964482,ref_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,1,0,0,0,0,75446354.10088679,5821856.558089219,213778.30793627663,3657170.214645441,328231217.6103077,0.0432776780915609,ref_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,1,0,2,3,0,0,0,0,142677425.8811651,722168.2593020609,715177.1639013244,0.0,341963175.24070656,0.0031875956504313,ref_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,85590404.93490823,24137169.246444777,2503104.419051691,18639672.36724264,193558233.9248382,0.1581519289093507,ref_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,3,0,0,0,0,3,0,0,0,0,2,0,3,0,2,4,0,1,0,0,150810028.26864666,804896.2403642201,1609644.5387498778,0.0,259368133.325816,0.00016400976854,ref_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,2,0,0,3,0,0,0,2,2,0,0,0,0,98432122.4207512,4845993.89206516,0.0,27738552.222402856,335169750.274605,0.0554923391459257,ref_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0,3,0,0,7,2,4,0,0,0,0,150274239.6009533,1177994.348142244,364198.7967594008,5282440.826626334,242177639.1736336,0.0009068999576717,ref_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,5,0,4,1,0,0,0,0,97311941.62517913,5519625.883577785,0.0,0.0,326094590.64777714,0.0045748572274847,ref_scen
