0_RfR 0,0_RfR 1,0_RfR 2,0_RfR 3,0_RfR 4,1_RfR 0,1_RfR 1,1_RfR 2,1_RfR 3,1_RfR 4,2_RfR 0,2_RfR 1,2_RfR 2,2_RfR 3,2_RfR 4,3_RfR 0,3_RfR 1,3_RfR 2,3_RfR 3,3_RfR 4,4_RfR 0,4_RfR 1,4_RfR 2,4_RfR 3,4_RfR 4,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.1_DikeIncrease 3,A.1_DikeIncrease 4,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.2_DikeIncrease 3,A.2_DikeIncrease 4,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.3_DikeIncrease 3,A.3_DikeIncrease 4,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.4_DikeIncrease 3,A.4_DikeIncrease 4,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.5_DikeIncrease 3,A.5_DikeIncrease 4,Total_period_Costs_0,Total_period_Costs_1,Expected Annual Damage A1_,Expected Annual Damage A2_,Expected Annual Damage A3_,Total Costs,Expected Number of Deaths_
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,65782719.968927495,125457287.32494746,138525835.5994886,616730.4677711044,4273515.538125267,409590264.7089503,0.02113748638380264
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,64671184.13955808,64671184.13955808,138525835.5994886,2378371.485918704,0.0,379524708.3449628,0.2305187312705008
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,7,1,0,0,2,0,0,0,29508360.393534288,44417988.567338556,0.0,25522954.982305154,9314410.639195738,327215368.9334633,0.10007075237057761
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,3,0,0,0,0,0,3,0,0,0,1,0,0,0,0,2,3,0,0,66215344.48508227,158863585.19414067,57915861.26321353,0.0,0.0,416978095.7092626,0.07836380003777915
0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,7,0,1,0,3,0,0,0,25656654.398188785,41245503.469509035,0.0,16775881.327935986,1647710.3515413688,367123761.1194184,0.05427476264586441
0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,0,0,1,0,7,1,0,3,0,7,0,0,42183044.864085026,36210718.512038805,0.0,9740019.293775488,0.0,432945408.27230954,0.01693624294225165
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0,3,0,0,1,0,0,0,3,0,2,0,0,1,39677055.701310486,35583033.13803473,0.0,15647553.7725697,0.0,457092489.9058196,0.025513503887081325
0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,5,3,3,2,0,0,0,0,43196425.29957226,48682252.88038897,0.0,6622040.484416323,2248360.3551457734,388863253.1991818,0.06729524682569638
0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,3,0,7,0,0,0,4,53543358.643513754,9349845.098374102,0.0,8488773.483114336,1193019.018724183,481048951.5469414,0.00293978841756955
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,58651297.84972236,78950585.47704303,115831722.52642706,2449633.6701979204,607895.8685284529,466051365.0187162,0.05536478784872964
0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,3,0,3,0,0,0,0,0,0,3,3,0,0,0,0,66732111.77382681,52789804.58745958,0.0,7762407.266709162,0.0,390381297.2431294,0.03177359111880804
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,3,0,0,0,45150442.7012571,63527010.976917684,0.0,38812036.33354581,0.0,286418083.1749103,0.07685695437805973
0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,1,1,0,3,0,0,0,54374487.507549495,38483509.49900815,0.0,16233365.489625815,0.0,369067150.13962454,0.05038994036343006
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,3,49049187.5252978,24851155.073936418,0.0,25522954.982305154,0.0,414745946.4544123,0.12642048653920201
0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,41245503.469509035,46619674.71785995,0.0,13492158.187938586,2248360.3551457734,342308254.49305475,0.04306939454939057
0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,3,0,0,1,5,0,0,3,3,0,0,0,2,72883044.86408502,14693674.18359559,0.0,9740019.293775488,0.0,423261729.76329046,0.021476965884213557
0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,5,3,0,1,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,0,83141571.93990982,39346748.775265545,0.0,0.0,0.0,472623296.33248085,0.004073335988452579
0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,3,0,0,0,0,1,0,5,0,3,0,3,0,3,1,0,0,3,67949234.85120857,68834806.02849454,0.0,3977386.0263217706,0.0,494741241.6844597,0.0014226041705382958
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,65782719.968927495,96482719.9689275,115831722.52642706,1589203.2188941203,0.0,383414876.9409982,0.0178144716773294
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,0,0,3,0,0,7,0,6,0,5,0,0,4,0,0,0,7,118336754.54680273,332447.9763660503,0.0,664895.9527321006,0.0,417867211.1765504,0.0035692899783580792
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,3,3,0,5,0,3,0,45150442.7012571,48859229.12037994,0.0,19279167.127557892,0.0,368138216.394177,0.053896302044178716
0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,68214723.04385608,40636493.07620084,0.0,9740019.293775488,0.0,392139573.1809547,0.053348992407208994
0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,3,0,3,0,3,7,0,6,0,0,4,0,0,0,5,112123609.75141002,2041687.009588237,0.0,4083374.019176474,0.0,483986306.3267385,0.008310061476673795
0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,3,0,0,0,0,2,0,0,0,0,1,0,0,1,0,3,0,0,3,0,0,1,0,74878426.29916334,36211198.8529552,0.0,6493346.195850326,0.0,437622395.2013375,0.0025727084650797273
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,3,0,3,0,1,0,0,57032790.41018626,12419612.58630703,0.0,38812036.33354581,9314410.639195738,303530478.6870804,0.07762565028934304
0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,7,0,0,0,0,3,0,0,0,23674487.507549495,78559850.92180438,0.0,6493346.195850326,0.0,357847266.2999001,0.052372905079278886
0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,4,0,0,0,0,3,0,0,3,3,7,0,0,3,0,7,0,0,0,1,136011771.37821117,0.0,0.0,0.0,0.0,444144961.9677365,0.0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,71079773.54935664,62626365.852748595,289579306.31606764,616730.4677711044,0.0,477178151.3765548,0.32989389940748826
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,3,0,0,1,0,0,0,0,0,3,0,0,0,68067921.02272086,89456573.04855287,115831722.52642706,2378371.485918704,0.0,365707002.68727034,0.13124043676451147
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,3,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,64672996.64768109,115523913.61921018,73045269.9785879,1189185.742959352,6998303.739813531,415509435.5514088,0.02385418450192631
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,1,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,77237937.6386073,152179421.5721463,88174678.69396225,0.0,0.0,430259389.2735809,0.09811559272637069
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,49617103.74788529,25419071.296523906,0.0,46400165.213265404,0.0,333625747.6217898,0.12077210289828026
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,3,2,0,0,0,0,2,0,0,4,0,1,0,0,0,3,0,0,0,72323147.11775608,119878622.01818606,65480565.62090071,308365.2338855522,1424505.179375089,413515381.56007534,0.011568462842552118
0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,7,0,0,0,0,3,0,0,0,14366146.115423925,49454074.07479849,0.0,13464254.976513896,1193019.018724183,461833757.1809094,0.03154711144737515
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,5,0,0,7,0,1,0,65781726.13634684,183891861.83511254,115831722.52642706,308365.2338855522,0.0,420219067.9146174,0.04799867416283342
0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,2,0,0,1,69741638.56422162,104040080.68217961,0.0,0.0,1424505.179375089,414295044.009432,0.08026344474158177
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,3,0,0,3,0,0,0,0,0,4,25398206.79478443,16944799.098176382,0.0,10735262.695760874,7339709.825065628,454389912.0676085,0.09780545980759277
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,5,0,0,0,0,0,0,45150442.7012571,24851155.073936418,0.0,38812036.33354581,0.0,379738032.9734864,0.22536245524176418
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,2,0,0,0,51622672.76348175,36928075.06602934,0.0,21221933.707785837,1193019.018724183,356586302.757489,0.005437592891219805
0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,3,3,2,0,0,0,41245503.469509035,60872460.29289158,0.0,16775881.327935986,823855.1757706844,397078488.202319,0.03993132607691672
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,63934092.95939861,76748213.85669532,37823521.78843591,10152051.03835059,0.0,334273146.61362123,0.09328764428893747
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,3,0,0,0,125886799.50280368,35298631.066739455,0.0,0.0,0.0,277517067.313842,0.04224787846461435
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,6,1,0,0,1,0,0,0,0,0,45761687.10632771,16709801.864068853,0.0,15647553.7725697,0.0,435669926.3997648,0.08920847147363163
0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,1,0,2,0,0,0,25656654.398188785,39496889.934495375,0.0,26627050.74792818,1647710.3515413688,349718521.0568156,0.07318710188657357
0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,1,0,0,0,0,0,0,3,0,0,0,25656654.398188785,138039363.08120093,0.0,5325410.149585636,823855.1757706844,389280975.0769398,0.0478621410173965
0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,68504353.79269819,82064734.22029555,0.0,2656083.845416835,0.0,465575861.8581908,0.006303609464647916
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,3,0,56356654.398188785,25656654.398188785,0.0,26627050.74792818,1647710.3515413688,328409393.7691668,0.11060564289595576
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,86304390.76239987,24851155.073936418,0.0,25522954.982305154,0.0,306601086.68060255,0.14907707619202268
0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,1,0,0,2,0,0,0,56356654.398188785,73905585.5293307,0.0,26627050.74792818,1647710.3515413688,300402070.4949472,0.06961425651141062
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,2,0,0,6,0,7,0,0,2,0,0,0,0,87297089.8717289,4840896.250919259,0.0,21221933.707785837,1193019.018724183,398992397.4671467,0.03221163238476623
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,65965993.161925785,54374487.507549495,0.0,16233365.489625815,0.0,307661975.6434852,0.14451209356727568
0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,0,0,3,0,0,0,25656654.398188785,41245503.469509035,0.0,10650820.299171273,1647710.3515413688,381086438.90100527,0.06474398983486743
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,83516397.21665576,4840896.250919259,0.0,21221933.707785837,2982547.5468104575,316179982.2203328,0.03683580925774374
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,1,7,7,0,1,3,0,0,0,0,50263980.29515778,69590447.07842733,0.0,7762407.266709162,11655509.059411399,333103277.20365685,0.007317151689892283
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,2,0,0,0,52835574.591927685,41169883.9107668,0.0,38812036.33354581,9314410.639195738,297405821.12560517,0.014910029976994026
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,64671184.13955808,136575849.4219431,138525835.5994886,1189185.742959352,0.0,360342476.51764417,0.1707235587989246
0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,3,47191284.64206329,16839758.599683307,0.0,38812036.33354581,9314410.639195738,302316990.8180043,0.09403976047564863
0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,3,75259543.73479092,21900970.13458002,0.0,0.0,2849010.358750178,411394434.8972228,0.013431826321845431
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,3,0,1,0,0,4,0,8,0,2,5,0,0,0,0,114639770.19003192,1251450.8647131897,0.0,6257254.323565949,0.0,350192036.9405471,0.008895614991199521
0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,4,0,0,3,0,0,0,0,41246467.19652419,41594941.15414421,0.0,10650820.299171273,1647710.3515413688,332173953.71822554,0.0054062778723894585
0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,1,0,0,3,0,7,0,0,0,0,5,0,0,0,69741638.56422162,101937615.24911442,0.0,0.0,1424505.179375089,417700278.81830704,0.02820928479594694
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,16805480.54617164,16805480.54617164,0.0,26838156.739402186,7339709.825065628,398618806.4289989,0.013438840626886255
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,3,0,0,0,0,83537009.12388532,10893977.427129049,0.0,15976230.448756909,1647710.3515413688,282699050.4639705,0.049784480007425386
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3,0,1,0,0,3,0,2,0,0,6,0,0,0,0,5,0,0,0,0,158891517.06700224,332447.9763660503,0.0,664895.9527321006,0.0,291711526.9444526,0.0009636780722429825
0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,0,0,3,3,0,0,0,72883044.86408502,39081188.04923643,0.0,10152051.03835059,0.0,345317044.33331513,0.017567756533953937
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,1,0,47192666.42717147,16841140.38479148,0.0,15524814.533418324,9314410.639195738,361004055.36381936,0.0073913974487489955
0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,7,2,0,2,0,0,1,12211605.143517276,68459795.03561603,0.0,13280419.227084175,0.0,493727241.8940392,0.0035938391867317843
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,6,0,0,0,2,4,0,6,0,0,58384113.48167998,12420538.925704781,0.0,15524814.533418324,9314410.639195738,341851984.2781088,0.0054683193568818966
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,1,3,0,0,0,3,50263980.29515778,13591653.943111561,0.0,38812036.33354581,9314410.639195738,304157904.01929736,0.009644374200232198
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,3,1,0,0,0,5,0,0,1,0,3,0,2,0,0,3,3,0,68069414.30274177,61748613.99307551,115831722.52642706,2378371.485918704,0.0,433109270.73772895,0.01625211005370216
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,6,0,3,0,0,0,0,130901599.4287881,6998762.889597859,0.0,0.0,34991518.69906765,234217970.93133032,0.010950592187833655
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,2,0,0,1,0,0,0,1,0,3,0,0,0,64971511.35572096,136110086.86869362,115831722.52642706,734849.7828411818,0.0,452533730.5691176,0.1222041952904292
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,29508360.393534288,220089013.64565393,0.0,7762407.266709162,14021599.000460513,318744447.82046163,0.09904336617283582
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,1,1,0,3,0,0,1,0,3,0,0,4,0,0,1,0,68931346.37779514,8934141.88361113,0.0,34382342.54979892,0.0,385667139.3430975,0.0059100957877482796
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,175104117.14544564,4947602.726379342,0.0,0.0,0.0,225594528.050963,0.0022735889634858527
0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,6,0,1,0,0,3,0,0,0,0,55358522.96686287,54841462.45269796,0.0,7762407.266709162,18678804.320058383,347627977.42474234,0.007703689448828413
0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,23674487.507549495,139314081.3376881,0.0,3246673.097925163,0.0,386789660.7921354,0.04935581557642512
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,66763563.63063637,47191284.64206329,0.0,38812036.33354581,23286026.597989347,227813271.94097728,0.13918249359594845
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,3,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,64672996.64768109,68069414.30274177,138525835.5994886,2378371.485918704,0.0,438989256.19045156,0.037008202522288244
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,3,0,4,0,0,7,0,0,0,3,0,65780790.76450623,72321561.21491365,115831722.52642706,616730.4677711044,0.0,458608697.3971188,0.19908521604593976
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,4,1,0,7,0,7,0,0,166408354.77184737,332447.9763660503,0.0,1662239.8818302515,0.0,275055733.5968106,0.0024091951806074563
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,3,0,0,0,0,7,3,0,0,0,7,0,0,0,0,3,0,0,0,65782719.968927495,166937236.28477827,65480565.62090071,308365.2338855522,0.0,403174455.2473941,0.011385710171852312
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,4,91322337.32815577,24832799.2224181,0.0,11623293.050294288,0.0,378231846.1605909,0.14008618254768812
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,2,0,0,3,0,0,0,0,7,0,0,0,0,144205631.6385992,1424505.179375089,0.0,0.0,2849010.358750178,260225081.17838678,0.007668242780169336
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0,0,0,0,3,0,0,0,0,3,0,0,1,0,0,7,0,2,0,0,0,0,80452412.10060236,9298178.586178793,0.0,10650820.299171273,1647710.3515413688,335019699.98856395,0.0071732312053151325
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3,0,0,0,66766121.93550291,50263980.29515778,0.0,38812036.33354581,9314410.639195738,227400346.08029783,0.01217177100656626
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,2,0,3,0,0,0,0,86404060.36626007,6428948.44998202,0.0,10650820.299171273,5921225.889666636,277265039.5629728,0.039379857645108936
